enrollment_id,user_id,user_name,department,course_id,course_title,competency_name,difficulty,duration_hours,status,progress_pct,igot_course_id,enrolled_date,completed_date
533,123,Officer_123,NSO,125,Data Analysis using R,Python & R for Statistics,intermediate,5.0,completed,100.0,NSSTA-008,2025-04-09,2025-05-15
534,124,Officer_124,DES Maharashtra,159,Survey Methodology and Data Analysis,Survey Design & Sampling,intermediate,5.0,enrolled,66.4,NSSTA-065,2025-07-08,
535,124,Officer_124,DES Maharashtra,103,GIS and Remote Sensing,GIS & Geospatial Analysis,intermediate,5.0,completed,100.0,NSSTA-031,2025-03-05,2025-04-03
536,124,Officer_124,DES Maharashtra,122,Mid Career Training Programme (MCTP),Leadership & Management,advanced,10.0,completed,100.0,NSSTA-061,2025-11-01,2025-12-01
537,125,Officer_125,MoSPI,106,Machine Learning using Python (IIT Madras),Python & R for Statistics,advanced,60.0,in_progress,17.2,NSSTA-021,2025-07-17,
538,125,Officer_125,MoSPI,182,Price Statistics and Index Numbers,Price & Index Statistics,intermediate,4.0,in_progress,72.4,NSSTA-029,2025-04-24,
539,125,Officer_125,MoSPI,152,Labour and Employment Statistics (PLFS),Labour & Employment Statistics,intermediate,4.0,completed,100.0,NSSTA-066,2025-05-18,2025-06-14
540,125,Officer_125,MoSPI,160,Industrial Statistics (IIP & ASI),Industrial & Economic Statistics,intermediate,4.0,completed,100.0,NSSTA-017,2025-12-16,2025-12-23
541,126,Officer_126,Planning Department,139,SDG Indicators and Data Quality,SDG & Metadata Standards,intermediate,3.0,completed,100.0,NSSTA-092,2025-11-08,2025-12-08
542,126,Officer_126,Planning Department,144,Econometrics and Time Series Analysis,Statistical Methods,advanced,5.0,enrolled,61.4,NSSTA-059,2025-07-12,
543,126,Officer_126,Planning Department,186,Survey Methodology and Data Analysis,Survey Design & Sampling,intermediate,5.0,completed,100.0,NSSTA-067,2025-08-27,2025-09-13
544,127,Officer_127,DES Maharashtra,187,SDG Indicators and Data Quality,SDG & Metadata Standards,intermediate,3.0,enrolled,77.2,NSSTA-014,2025-06-02,
545,127,Officer_127,DES Maharashtra,181,National Accounts Statistics,National Accounts Statistics,intermediate,5.0,completed,100.0,NSSTA-042,2025-06-22,2025-07-08
546,127,Officer_127,DES Maharashtra,119,Survey Methodology and Data Analysis,Survey Design & Sampling,intermediate,5.0,enrolled,30.9,NSSTA-067,2025-04-07,
547,127,Officer_127,DES Maharashtra,176,Data Visualization and Dashboard Development,GIS & Geospatial Analysis,beginner,4.0,completed,100.0,NSSTA-052,2025-01-30,2025-03-03
548,127,Officer_127,DES Maharashtra,192,Cybersecurity and Data Privacy,Data Privacy & Cybersecurity,beginner,3.0,completed,100.0,NSSTA-004,2025-12-15,2025-12-24
549,128,Officer_128,DES Tamil Nadu,192,Labour and Employment Statistics (PLFS),Labour & Employment Statistics,intermediate,4.0,in_progress,56.6,NSSTA-092,2025-06-25,
550,128,Officer_128,DES Tamil Nadu,200,Mid Career Training Programme (MCTP),Leadership & Management,advanced,10.0,completed,100.0,NSSTA-061,2025-10-01,2025-11-06
551,128,Officer_128,DES Tamil Nadu,184,Data Analysis using R,Python & R for Statistics,intermediate,5.0,enrolled,63.7,NSSTA-072,2025-03-29,
552,128,Officer_128,DES Tamil Nadu,116,Econometrics and Time Series Analysis,Statistical Methods,advanced,5.0,completed,100.0,NSSTA-095,2025-02-19,2025-03-14
553,128,Officer_128,DES Tamil Nadu,123,Industrial Statistics (IIP & ASI),Industrial & Economic Statistics,intermediate,4.0,completed,100.0,NSSTA-088,2025-10-14,2025-11-14
554,129,Officer_129,CSO,200,Cybersecurity and Data Privacy,Data Privacy & Cybersecurity,beginner,3.0,completed,100.0,NSSTA-043,2025-06-07,2025-06-25
555,129,Officer_129,CSO,159,National Accounts Statistics,National Accounts Statistics,intermediate,5.0,completed,100.0,NSSTA-016,2025-10-27,2025-11-13
556,129,Officer_129,CSO,174,Agricultural Statistics,Agricultural Statistics,intermediate,5.0,completed,100.0,NSSTA-080,2025-11-21,2025-12-17
557,129,Officer_129,CSO,115,Machine Learning using Python (IIT Madras),Python & R for Statistics,advanced,60.0,completed,100.0,NSSTA-088,2025-04-10,2025-07-26
558,130,Officer_130,DES UP,152,Data Visualization and Dashboard Development,GIS & Geospatial Analysis,beginner,4.0,completed,100.0,NSSTA-073,2025-04-13,2025-04-30
559,130,Officer_130,DES UP,191,Labour and Employment Statistics (PLFS),Labour & Employment Statistics,intermediate,4.0,in_progress,88.9,NSSTA-024,2025-06-11,
560,130,Officer_130,DES UP,180,Data Analysis using R,Python & R for Statistics,intermediate,5.0,completed,100.0,NSSTA-023,2025-09-07,2025-09-25
561,130,Officer_130,DES UP,157,Survey Methodology and Data Analysis,Survey Design & Sampling,intermediate,5.0,completed,100.0,NSSTA-036,2025-01-30,2025-02-07
562,130,Officer_130,DES UP,197,Price Statistics and Index Numbers,Price & Index Statistics,intermediate,4.0,completed,100.0,NSSTA-021,2025-03-28,2025-04-22
563,131,Officer_131,DES Maharashtra,151,Econometrics and Time Series Analysis,Statistical Methods,advanced,5.0,completed,100.0,NSSTA-055,2025-11-21,2025-12-12
564,131,Officer_131,DES Maharashtra,125,Mid Career Training Programme (MCTP),Leadership & Management,advanced,10.0,in_progress,40.7,NSSTA-094,2025-10-01,
565,131,Officer_131,DES Maharashtra,141,Advanced Sampling Techniques,Survey Design & Sampling,advanced,5.0,completed,100.0,NSSTA-097,2025-01-08,2025-02-13
566,131,Officer_131,DES Maharashtra,193,National Accounts Statistics,National Accounts Statistics,intermediate,5.0,in_progress,25.2,NSSTA-032,2025-11-17,
567,131,Officer_131,DES Maharashtra,116,Price Statistics and Index Numbers,Price & Index Statistics,intermediate,4.0,completed,100.0,NSSTA-014,2025-06-26,2025-07-12
568,132,Officer_132,Finance Department,158,Data Visualization and Dashboard Development,GIS & Geospatial Analysis,beginner,4.0,completed,100.0,NSSTA-094,2025-06-02,2025-06-18
569,132,Officer_132,Finance Department,155,SDG Indicators and Data Quality,SDG & Metadata Standards,intermediate,3.0,completed,100.0,NSSTA-088,2025-09-26,2025-10-11
570,132,Officer_132,Finance Department,196,Labour and Employment Statistics (PLFS),Labour & Employment Statistics,intermediate,4.0,enrolled,37.4,NSSTA-025,2025-07-03,
571,132,Officer_132,Finance Department,129,Price Statistics and Index Numbers,Price & Index Statistics,intermediate,4.0,completed,100.0,NSSTA-029,2025-07-26,2025-08-02
572,132,Officer_132,Finance Department,193,National Accounts Statistics,National Accounts Statistics,intermediate,5.0,completed,100.0,NSSTA-003,2025-03-09,2025-03-23
573,133,Officer_133,NSSO,181,National Accounts Statistics,National Accounts Statistics,intermediate,5.0,completed,100.0,NSSTA-033,2025-01-20,2025-02-09
574,133,Officer_133,NSSO,113,Machine Learning using Python (IIT Madras),Python & R for Statistics,advanced,60.0,in_progress,59.9,NSSTA-084,2025-12-05,
575,133,Officer_133,NSSO,156,Industrial Statistics (IIP & ASI),Industrial & Economic Statistics,intermediate,4.0,in_progress,13.9,NSSTA-049,2025-08-02,
576,134,Officer_134,MoSPI,188,Data Visualization and Dashboard Development,GIS & Geospatial Analysis,beginner,4.0,completed,100.0,NSSTA-088,2025-03-20,2025-04-02
577,134,Officer_134,MoSPI,184,Labour and Employment Statistics (PLFS),Labour & Employment Statistics,intermediate,4.0,completed,100.0,NSSTA-013,2025-06-04,2025-06-24
578,135,Officer_135,Ministry of Labour,192,SDG Indicators and Data Quality,SDG & Metadata Standards,intermediate,3.0,completed,100.0,NSSTA-080,2025-02-23,2025-03-16
579,135,Officer_135,Ministry of Labour,113,Mid Career Training Programme (MCTP),Leadership & Management,advanced,10.0,completed,100.0,NSSTA-064,2025-02-28,2025-04-10
580,135,Officer_135,Ministry of Labour,133,Industrial Statistics (IIP & ASI),Industrial & Economic Statistics,intermediate,4.0,completed,100.0,NSSTA-067,2025-04-13,2025-05-14
581,135,Officer_135,Ministry of Labour,120,Price Statistics and Index Numbers,Price & Index Statistics,intermediate,4.0,enrolled,38.6,NSSTA-006,2025-06-01,
582,136,Officer_136,NSSO,111,Mid Career Training Programme (MCTP),Leadership & Management,advanced,10.0,completed,100.0,NSSTA-015,2025-01-07,2025-02-13
583,136,Officer_136,NSSO,199,Agricultural Statistics,Agricultural Statistics,intermediate,5.0,in_progress,63.5,NSSTA-066,2025-02-16,
584,136,Officer_136,NSSO,132,Industrial Statistics (IIP & ASI),Industrial & Economic Statistics,intermediate,4.0,completed,100.0,NSSTA-083,2025-02-21,2025-03-28
585,136,Officer_136,NSSO,159,GIS and Remote Sensing,GIS & Geospatial Analysis,intermediate,5.0,completed,100.0,NSSTA-007,2025-06-01,2025-06-17
586,136,Officer_136,NSSO,105,Machine Learning using Python (IIT Madras),Python & R for Statistics,advanced,60.0,completed,100.0,NSSTA-038,2025-03-31,2025-07-27
587,137,Officer_137,Finance Department,117,Econometrics and Time Series Analysis,Statistical Methods,advanced,5.0,in_progress,17.6,NSSTA-085,2025-01-05,
588,137,Officer_137,Finance Department,156,Cybersecurity and Data Privacy,Data Privacy & Cybersecurity,beginner,3.0,completed,100.0,NSSTA-080,2025-06-18,2025-07-04
589,137,Officer_137,Finance Department,143,Machine Learning using Python (IIT Madras),Python & R for Statistics,advanced,60.0,completed,100.0,NSSTA-024,2025-02-17,2025-05-30
590,137,Officer_137,Finance Department,134,Data Analysis using R,Python & R for Statistics,intermediate,5.0,completed,100.0,NSSTA-050,2025-07-24,2025-08-15
591,138,Officer_138,Planning Department,120,Econometrics and Time Series Analysis,Statistical Methods,advanced,5.0,completed,100.0,NSSTA-014,2025-01-31,2025-03-07
592,138,Officer_138,Planning Department,172,Data Analysis using R,Python & R for Statistics,intermediate,5.0,completed,100.0,NSSTA-087,2025-10-30,2025-11-22
593,138,Officer_138,Planning Department,199,Cybersecurity and Data Privacy,Data Privacy & Cybersecurity,beginner,3.0,completed,100.0,NSSTA-046,2025-11-09,2025-11-26
594,138,Officer_138,Planning Department,193,Price Statistics and Index Numbers,Price & Index Statistics,intermediate,4.0,completed,100.0,NSSTA-017,2025-12-17,2026-01-21
595,138,Officer_138,Planning Department,152,National Accounts Statistics,National Accounts Statistics,intermediate,5.0,completed,100.0,NSSTA-057,2025-09-07,2025-09-18
596,139,Officer_139,MoSPI,186,National Accounts Statistics,National Accounts Statistics,intermediate,5.0,completed,100.0,NSSTA-068,2025-01-07,2025-02-06
597,139,Officer_139,MoSPI,143,Labour and Employment Statistics (PLFS),Labour & Employment Statistics,intermediate,4.0,in_progress,56.1,NSSTA-067,2025-12-09,
598,140,Officer_140,DES UP,171,Data Analysis using R,Python & R for Statistics,intermediate,5.0,enrolled,48.6,NSSTA-079,2025-03-18,
599,140,Officer_140,DES UP,120,Cybersecurity and Data Privacy,Data Privacy & Cybersecurity,beginner,3.0,completed,100.0,NSSTA-065,2025-11-26,2025-12-30
600,141,Officer_141,Ministry of Labour,106,Advanced Sampling Techniques,Survey Design & Sampling,advanced,5.0,completed,100.0,NSSTA-065,2025-06-19,2025-07-05
601,141,Officer_141,Ministry of Labour,151,GIS and Remote Sensing,GIS & Geospatial Analysis,intermediate,5.0,completed,100.0,NSSTA-031,2025-11-26,2025-12-16
602,141,Officer_141,Ministry of Labour,173,Price Statistics and Index Numbers,Price & Index Statistics,intermediate,4.0,completed,100.0,NSSTA-058,2025-08-16,2025-09-17
603,141,Officer_141,Ministry of Labour,140,National Accounts Statistics,National Accounts Statistics,intermediate,5.0,completed,100.0,NSSTA-016,2025-09-13,2025-10-05
604,141,Officer_141,Ministry of Labour,151,Mid Career Training Programme (MCTP),Leadership & Management,advanced,10.0,in_progress,69.6,NSSTA-053,2025-02-22,
605,142,Officer_142,DPIIT,177,Data Visualization and Dashboard Development,GIS & Geospatial Analysis,beginner,4.0,completed,100.0,NSSTA-080,2025-02-16,2025-03-20
606,142,Officer_142,DPIIT,185,Mid Career Training Programme (MCTP),Leadership & Management,advanced,10.0,in_progress,81.2,NSSTA-059,2025-12-02,
607,143,Officer_143,DES Tamil Nadu,146,Machine Learning using Python (IIT Madras),Python & R for Statistics,advanced,60.0,enrolled,36.6,NSSTA-092,2025-12-03,
608,143,Officer_143,DES Tamil Nadu,184,Advanced Sampling Techniques,Survey Design & Sampling,advanced,5.0,completed,100.0,NSSTA-029,2025-02-19,2025-03-23
609,143,Officer_143,DES Tamil Nadu,181,Survey Methodology and Data Analysis,Survey Design & Sampling,intermediate,5.0,completed,100.0,NSSTA-038,2025-07-01,2025-08-04
610,143,Officer_143,DES Tamil Nadu,113,Agricultural Statistics,Agricultural Statistics,intermediate,5.0,completed,100.0,NSSTA-006,2025-07-11,2025-08-10
611,144,Officer_144,CSO,125,GIS and Remote Sensing,GIS & Geospatial Analysis,intermediate,5.0,enrolled,42.7,NSSTA-025,2025-11-09,
612,144,Officer_144,CSO,158,Price Statistics and Index Numbers,Price & Index Statistics,intermediate,4.0,completed,100.0,NSSTA-025,2025-07-21,2025-08-03
613,144,Officer_144,CSO,181,Industrial Statistics (IIP & ASI),Industrial & Economic Statistics,intermediate,4.0,enrolled,18.6,NSSTA-087,2025-01-24,
614,145,Officer_145,CSO,117,Econometrics and Time Series Analysis,Statistical Methods,advanced,5.0,completed,100.0,NSSTA-064,2025-10-29,2025-11-22
615,145,Officer_145,CSO,155,GIS and Remote Sensing,GIS & Geospatial Analysis,intermediate,5.0,completed,100.0,NSSTA-075,2025-01-25,2025-02-19
616,146,Officer_146,Finance Department,149,Mid Career Training Programme (MCTP),Leadership & Management,advanced,10.0,completed,100.0,NSSTA-085,2025-03-07,2025-03-26
617,146,Officer_146,Finance Department,149,Data Visualization and Dashboard Development,GIS & Geospatial Analysis,beginner,4.0,completed,100.0,NSSTA-054,2025-06-14,2025-07-07
618,146,Officer_146,Finance Department,150,Econometrics and Time Series Analysis,Statistical Methods,advanced,5.0,in_progress,83.3,NSSTA-044,2025-05-21,
619,146,Officer_146,Finance Department,152,Price Statistics and Index Numbers,Price & Index Statistics,intermediate,4.0,in_progress,46.2,NSSTA-078,2025-03-12,
620,146,Officer_146,Finance Department,189,SDG Indicators and Data Quality,SDG & Metadata Standards,intermediate,3.0,completed,100.0,NSSTA-071,2025-09-20,2025-10-04
621,147,Officer_147,NSSTA,191,Industrial Statistics (IIP & ASI),Industrial & Economic Statistics,intermediate,4.0,completed,100.0,NSSTA-038,2025-04-18,2025-05-14
622,147,Officer_147,NSSTA,183,Mid Career Training Programme (MCTP),Leadership & Management,advanced,10.0,in_progress,83.7,NSSTA-023,2025-12-30,
623,147,Officer_147,NSSTA,141,Data Visualization and Dashboard Development,GIS & Geospatial Analysis,beginner,4.0,completed,100.0,NSSTA-091,2025-12-22,2026-01-18
624,147,Officer_147,NSSTA,161,Cybersecurity and Data Privacy,Data Privacy & Cybersecurity,beginner,3.0,completed,100.0,NSSTA-075,2025-06-30,2025-07-22
625,148,Officer_148,Ministry of Agriculture,103,Cybersecurity and Data Privacy,Data Privacy & Cybersecurity,beginner,3.0,completed,100.0,NSSTA-049,2025-09-25,2025-10-03
626,148,Officer_148,Ministry of Agriculture,125,Industrial Statistics (IIP & ASI),Industrial & Economic Statistics,intermediate,4.0,completed,100.0,NSSTA-035,2025-12-10,2025-12-18
627,148,Officer_148,Ministry of Agriculture,187,Data Visualization and Dashboard Development,GIS & Geospatial Analysis,beginner,4.0,completed,100.0,NSSTA-033,2025-03-24,2025-04-09
628,148,Officer_148,Ministry of Agriculture,200,Labour and Employment Statistics (PLFS),Labour & Employment Statistics,intermediate,4.0,completed,100.0,NSSTA-038,2025-02-01,2025-03-02
629,148,Officer_148,Ministry of Agriculture,145,Data Analysis using R,Python & R for Statistics,intermediate,5.0,completed,100.0,NSSTA-058,2025-10-05,2025-10-14
630,149,Officer_149,DES Tamil Nadu,128,SDG Indicators and Data Quality,SDG & Metadata Standards,intermediate,3.0,completed,100.0,NSSTA-096,2025-10-15,2025-11-16
631,149,Officer_149,DES Tamil Nadu,185,Advanced Sampling Techniques,Survey Design & Sampling,advanced,5.0,enrolled,41.1,NSSTA-007,2025-12-21,
632,150,Officer_150,DES Maharashtra,179,Data Analysis using R,Python & R for Statistics,intermediate,5.0,enrolled,14.3,NSSTA-057,2025-04-14,
633,150,Officer_150,DES Maharashtra,169,Mid Career Training Programme (MCTP),Leadership & Management,advanced,10.0,enrolled,82.9,NSSTA-095,2025-10-29,
634,150,Officer_150,DES Maharashtra,157,Econometrics and Time Series Analysis,Statistical Methods,advanced,5.0,in_progress,72.1,NSSTA-023,2025-05-31,
635,150,Officer_150,DES Maharashtra,115,Cybersecurity and Data Privacy,Data Privacy & Cybersecurity,beginner,3.0,in_progress,16.0,NSSTA-049,2025-09-21,
636,150,Officer_150,DES Maharashtra,133,Machine Learning using Python (IIT Madras),Python & R for Statistics,advanced,60.0,completed,100.0,NSSTA-017,2025-05-23,2025-09-08
637,151,Officer_151,Ministry of Agriculture,119,SDG Indicators and Data Quality,SDG & Metadata Standards,intermediate,3.0,completed,100.0,NSSTA-006,2025-08-27,2025-09-23
638,151,Officer_151,Ministry of Agriculture,106,Advanced Sampling Techniques,Survey Design & Sampling,advanced,5.0,completed,100.0,NSSTA-081,2025-06-15,2025-07-12
639,151,Officer_151,Ministry of Agriculture,162,Labour and Employment Statistics (PLFS),Labour & Employment Statistics,intermediate,4.0,completed,100.0,NSSTA-074,2025-12-05,2025-12-21
640,152,Officer_152,Ministry of Agriculture,108,National Accounts Statistics,National Accounts Statistics,intermediate,5.0,completed,100.0,NSSTA-065,2025-04-05,2025-04-29
641,152,Officer_152,Ministry of Agriculture,151,Econometrics and Time Series Analysis,Statistical Methods,advanced,5.0,completed,100.0,NSSTA-012,2025-10-06,2025-10-31
642,152,Officer_152,Ministry of Agriculture,142,Industrial Statistics (IIP & ASI),Industrial & Economic Statistics,intermediate,4.0,completed,100.0,NSSTA-043,2025-04-20,2025-05-18
643,152,Officer_152,Ministry of Agriculture,179,Machine Learning using Python (IIT Madras),Python & R for Statistics,advanced,60.0,completed,100.0,NSSTA-068,2025-04-22,2025-08-15
644,153,Officer_153,DES UP,130,Data Visualization and Dashboard Development,GIS & Geospatial Analysis,beginner,4.0,completed,100.0,NSSTA-083,2025-06-27,2025-07-18
645,153,Officer_153,DES UP,141,Advanced Sampling Techniques,Survey Design & Sampling,advanced,5.0,in_progress,59.7,NSSTA-049,2025-12-16,
646,153,Officer_153,DES UP,169,Econometrics and Time Series Analysis,Statistical Methods,advanced,5.0,enrolled,85.6,NSSTA-093,2025-05-12,
647,153,Officer_153,DES UP,198,Cybersecurity and Data Privacy,Data Privacy & Cybersecurity,beginner,3.0,completed,100.0,NSSTA-048,2025-09-22,2025-10-23
648,153,Officer_153,DES UP,162,Survey Methodology and Data Analysis,Survey Design & Sampling,intermediate,5.0,completed,100.0,NSSTA-006,2025-09-18,2025-10-10
649,154,Officer_154,DES Tamil Nadu,198,Mid Career Training Programme (MCTP),Leadership & Management,advanced,10.0,completed,100.0,NSSTA-069,2025-02-19,2025-03-12
650,154,Officer_154,DES Tamil Nadu,126,Cybersecurity and Data Privacy,Data Privacy & Cybersecurity,beginner,3.0,completed,100.0,NSSTA-086,2025-11-17,2025-11-24
651,154,Officer_154,DES Tamil Nadu,187,Agricultural Statistics,Agricultural Statistics,intermediate,5.0,completed,100.0,NSSTA-055,2025-04-20,2025-05-25
652,154,Officer_154,DES Tamil Nadu,109,Machine Learning using Python (IIT Madras),Python & R for Statistics,advanced,60.0,enrolled,26.4,NSSTA-096,2025-11-28,
653,155,Officer_155,Planning Department,106,Survey Methodology and Data Analysis,Survey Design & Sampling,intermediate,5.0,completed,100.0,NSSTA-023,2025-02-14,2025-02-24
654,155,Officer_155,Planning Department,152,GIS and Remote Sensing,GIS & Geospatial Analysis,intermediate,5.0,in_progress,54.6,NSSTA-050,2025-05-13,
655,155,Officer_155,Planning Department,140,Industrial Statistics (IIP & ASI),Industrial & Economic Statistics,intermediate,4.0,completed,100.0,NSSTA-003,2025-07-27,2025-08-16
656,156,Officer_156,DES UP,195,Cybersecurity and Data Privacy,Data Privacy & Cybersecurity,beginner,3.0,completed,100.0,NSSTA-075,2025-02-02,2025-03-03
657,156,Officer_156,DES UP,164,National Accounts Statistics,National Accounts Statistics,intermediate,5.0,completed,100.0,NSSTA-014,2025-02-07,2025-02-26
658,156,Officer_156,DES UP,177,Data Visualization and Dashboard Development,GIS & Geospatial Analysis,beginner,4.0,completed,100.0,NSSTA-012,2025-12-18,2026-01-03
659,156,Officer_156,DES UP,150,Survey Methodology and Data Analysis,Survey Design & Sampling,intermediate,5.0,completed,100.0,NSSTA-085,2025-08-13,2025-09-02
660,156,Officer_156,DES UP,128,Mid Career Training Programme (MCTP),Leadership & Management,advanced,10.0,completed,100.0,NSSTA-018,2025-03-22,2025-04-24
661,157,Officer_157,DES Tamil Nadu,193,Econometrics and Time Series Analysis,Statistical Methods,advanced,5.0,completed,100.0,NSSTA-083,2025-12-13,2026-01-18
662,157,Officer_157,DES Tamil Nadu,171,Mid Career Training Programme (MCTP),Leadership & Management,advanced,10.0,completed,100.0,NSSTA-019,2025-01-06,2025-02-08
663,157,Officer_157,DES Tamil Nadu,176,Data Visualization and Dashboard Development,GIS & Geospatial Analysis,beginner,4.0,completed,100.0,NSSTA-051,2025-01-03,2025-01-28
664,157,Officer_157,DES Tamil Nadu,126,Labour and Employment Statistics (PLFS),Labour & Employment Statistics,intermediate,4.0,completed,100.0,NSSTA-096,2025-02-13,2025-03-01
665,157,Officer_157,DES Tamil Nadu,182,Cybersecurity and Data Privacy,Data Privacy & Cybersecurity,beginner,3.0,in_progress,68.1,NSSTA-066,2025-07-31,
666,158,Officer_158,MoSPI,114,Price Statistics and Index Numbers,Price & Index Statistics,intermediate,4.0,completed,100.0,NSSTA-024,2025-05-10,2025-05-23
667,158,Officer_158,MoSPI,159,Mid Career Training Programme (MCTP),Leadership & Management,advanced,10.0,in_progress,55.4,NSSTA-083,2025-10-09,
668,158,Officer_158,MoSPI,108,Agricultural Statistics,Agricultural Statistics,intermediate,5.0,completed,100.0,NSSTA-033,2025-05-29,2025-06-27
669,159,Officer_159,Ministry of Labour,116,Agricultural Statistics,Agricultural Statistics,intermediate,5.0,completed,100.0,NSSTA-086,2025-06-19,2025-07-08
670,159,Officer_159,Ministry of Labour,140,Industrial Statistics (IIP & ASI),Industrial & Economic Statistics,intermediate,4.0,in_progress,18.0,NSSTA-063,2025-04-10,
671,160,Officer_160,Ministry of Agriculture,140,Machine Learning using Python (IIT Madras),Python & R for Statistics,advanced,60.0,completed,100.0,NSSTA-055,2025-10-18,2026-01-28
672,160,Officer_160,Ministry of Agriculture,200,SDG Indicators and Data Quality,SDG & Metadata Standards,intermediate,3.0,completed,100.0,NSSTA-029,2025-06-10,2025-06-22
673,160,Officer_160,Ministry of Agriculture,135,Cybersecurity and Data Privacy,Data Privacy & Cybersecurity,beginner,3.0,completed,100.0,NSSTA-047,2025-11-25,2025-12-13
674,160,Officer_160,Ministry of Agriculture,161,Labour and Employment Statistics (PLFS),Labour & Employment Statistics,intermediate,4.0,completed,100.0,NSSTA-060,2025-06-19,2025-07-24
675,160,Officer_160,Ministry of Agriculture,170,Advanced Sampling Techniques,Survey Design & Sampling,advanced,5.0,completed,100.0,NSSTA-014,2025-06-06,2025-06-29
676,161,Officer_161,NSSTA,168,Cybersecurity and Data Privacy,Data Privacy & Cybersecurity,beginner,3.0,completed,100.0,NSSTA-026,2025-03-13,2025-04-15
677,161,Officer_161,NSSTA,193,SDG Indicators and Data Quality,SDG & Metadata Standards,intermediate,3.0,completed,100.0,NSSTA-010,2025-11-17,2025-11-24
678,161,Officer_161,NSSTA,174,National Accounts Statistics,National Accounts Statistics,intermediate,5.0,in_progress,78.0,NSSTA-052,2025-10-25,
679,162,Officer_162,State Statistical Bureau,183,Mid Career Training Programme (MCTP),Leadership & Management,advanced,10.0,completed,100.0,NSSTA-020,2025-10-04,2025-11-04
680,162,Officer_162,State Statistical Bureau,198,Survey Methodology and Data Analysis,Survey Design & Sampling,intermediate,5.0,completed,100.0,NSSTA-076,2025-04-25,2025-05-31
681,162,Officer_162,State Statistical Bureau,165,Data Visualization and Dashboard Development,GIS & Geospatial Analysis,beginner,4.0,enrolled,33.3,NSSTA-012,2025-09-14,
682,163,Officer_163,Planning Department,117,Machine Learning using Python (IIT Madras),Python & R for Statistics,advanced,60.0,in_progress,74.5,NSSTA-058,2025-09-21,
683,163,Officer_163,Planning Department,184,Data Visualization and Dashboard Development,GIS & Geospatial Analysis,beginner,4.0,completed,100.0,NSSTA-019,2025-10-17,2025-11-11
684,163,Officer_163,Planning Department,128,Survey Methodology and Data Analysis,Survey Design & Sampling,intermediate,5.0,enrolled,48.7,NSSTA-098,2025-01-21,
685,163,Officer_163,Planning Department,147,Cybersecurity and Data Privacy,Data Privacy & Cybersecurity,beginner,3.0,completed,100.0,NSSTA-030,2025-02-02,2025-02-15
686,163,Officer_163,Planning Department,146,Agricultural Statistics,Agricultural Statistics,intermediate,5.0,completed,100.0,NSSTA-050,2025-04-16,2025-05-10
687,164,Officer_164,NSSO,181,Mid Career Training Programme (MCTP),Leadership & Management,advanced,10.0,completed,100.0,NSSTA-036,2025-12-27,2026-01-28
688,164,Officer_164,NSSO,183,GIS and Remote Sensing,GIS & Geospatial Analysis,intermediate,5.0,in_progress,31.1,NSSTA-049,2025-07-12,
689,164,Officer_164,NSSO,109,Survey Methodology and Data Analysis,Survey Design & Sampling,intermediate,5.0,completed,100.0,NSSTA-067,2025-12-01,2026-01-06
690,164,Officer_164,NSSO,151,Econometrics and Time Series Analysis,Statistical Methods,advanced,5.0,completed,100.0,NSSTA-046,2025-04-25,2025-05-19
691,164,Officer_164,NSSO,161,Cybersecurity and Data Privacy,Data Privacy & Cybersecurity,beginner,3.0,completed,100.0,NSSTA-078,2025-06-26,2025-07-16
692,165,Officer_165,NSO,165,Data Visualization and Dashboard Development,GIS & Geospatial Analysis,beginner,4.0,completed,100.0,NSSTA-083,2025-04-28,2025-05-07
693,165,Officer_165,NSO,120,Price Statistics and Index Numbers,Price & Index Statistics,intermediate,4.0,completed,100.0,NSSTA-047,2025-03-18,2025-03-30
694,166,Officer_166,CSO,114,Cybersecurity and Data Privacy,Data Privacy & Cybersecurity,beginner,3.0,completed,100.0,NSSTA-062,2025-06-19,2025-07-17
695,166,Officer_166,CSO,152,Agricultural Statistics,Agricultural Statistics,intermediate,5.0,in_progress,48.3,NSSTA-003,2025-11-28,
696,167,Officer_167,DES West Bengal,165,Survey Methodology and Data Analysis,Survey Design & Sampling,intermediate,5.0,completed,100.0,NSSTA-006,2025-03-10,2025-04-07
697,167,Officer_167,DES West Bengal,123,Price Statistics and Index Numbers,Price & Index Statistics,intermediate,4.0,in_progress,21.7,NSSTA-067,2025-05-13,
698,167,Officer_167,DES West Bengal,136,SDG Indicators and Data Quality,SDG & Metadata Standards,intermediate,3.0,in_progress,57.9,NSSTA-011,2025-12-05,
699,168,Officer_168,Ministry of Agriculture,118,GIS and Remote Sensing,GIS & Geospatial Analysis,intermediate,5.0,enrolled,23.6,NSSTA-075,2025-11-04,
700,168,Officer_168,Ministry of Agriculture,192,SDG Indicators and Data Quality,SDG & Metadata Standards,intermediate,3.0,enrolled,24.6,NSSTA-088,2025-03-27,
701,168,Officer_168,Ministry of Agriculture,175,Mid Career Training Programme (MCTP),Leadership & Management,advanced,10.0,completed,100.0,NSSTA-009,2025-08-21,2025-09-25
702,169,Officer_169,DPIIT,164,Data Analysis using R,Python & R for Statistics,intermediate,5.0,completed,100.0,NSSTA-088,2025-04-14,2025-05-08
703,169,Officer_169,DPIIT,112,Mid Career Training Programme (MCTP),Leadership & Management,advanced,10.0,completed,100.0,NSSTA-023,2025-03-18,2025-04-22
